transposedRow1,transposedRow2,transposedRow3,transposedRow4,transposedRow5,transposedRow6,transposedRow7,transposedRow8,transposedRow9,transposedRow10,transposedRow11,transposedRow12,transposedRow13,transposedRow14,transposedRow15,transposedRow16,transposedRow17,transposedRow18,transposedRow19,transposedRow20,transposedRow21,transposedRow22,transposedRow23,transposedRow24,transposedRow25,transposedRow26,transposedRow27,transposedRow28,transposedRow29,transposedRow30,transposedRow31,transposedRow32,transposedRow33,transposedRow34,transposedRow35,transposedRow36
2412.131,3.241,0.438,4,8,9,0.998724213232335,0.998751464062971,0.998856113963034,0.999059405449808,0.999146455314538,0.999187343934734,0.999261004136484,0.999354231071781,0.999357638931931,0.999478377501444,0.9995721357053,0.999676784988491,0.999848461236211,1.00000502414617,1.00001066610831,1.00009061113439,1.00009659903491,1.00014284255393,1.00024733782127,1.00040800206701,1.00041614973689,1.00043368905587,1.0005863268742,1.00059335809342,1.00079676392328,1.00082159579573,1.00083185652829,1.00109139697425,1.00109175090987,1.00110315046013
1918.12,7.628,0.365,4,8,9,0.996817576294743,0.99700842343904,0.997287048585593,0.997364431220532,0.997523394290318,0.997566797138185,0.997620653068268,0.997928305205071,0.997980803796598,0.998103674665186,0.998264309387725,0.998541206284071,0.998629032195287,0.999005523871803,0.99929993205365,0.999482659696682,0.999619285279467,0.999919239747189,1.00017428246639,1.00038041288232,1.00060067429404,1.00076584562941,1.00115927444026,1.00120665677402,1.00170456103943,1.001764453988,1.00206526484323,1.00239424729014,1.0027027918718,1.00305272107079
2014.918,3.293,0.361,4,8,9,0.998611132887607,0.998677984007786,0.998825256514095,0.998990305270937,0.999007540561188,0.999058462576385,0.999248372074037,0.9993885553244,0.999475106804098,0.999517178840202,0.999600186494109,0.999645787924474,0.999776677158865,0.999781609976525,0.99992323739589,0.999976507527757,1.00010780360473,1.00016560179676,1.00019835469787,1.00027038880882,1.00035633777264,1.00050868013215,1.00063637774937,1.000656579513,1.00079187383791,1.00094336150201,1.00096590948213,1.00097535934533,1.00117820381139,1.0012082350375
1480.062,5.463,0.44,4,8,9,0.996608642974276,0.997125757155461,0.997290558719071,0.997548026544103,0.997550349965397,0.99757519978317,0.998350587556946,0.998471166767582,0.998657123709915,0.998682516217562,0.99884398873946,0.999031804912882,0.999500760517875,0.99981297190988,0.999913337657474,1.00000021468222,1.00018182288806,1.00063568610681,1.00072537122444,1.00127542123902,1.00138858671819,1.00154051570917,1.00182818590806,1.00187685469853,1.00210348797369,1.00225926661061,1.00227910840097,1.00286089984466,1.00319757294429,1.00323382040053
1421.538,4.971,0.445,4,8,9,0.997462881292572,0.997556000282552,0.99757791836668,0.997624720647654,0.997832591261411,0.997880573910858,0.998416097134229,0.99880401090475,0.998858158600703,0.998902493467088,0.999008078614852,0.999062268029016,0.999070954623439,0.99982737214813,0.99995770488214,1.00025413244252,1.00029792480051,1.00033559422558,1.00042716084254,1.00063513693275,1.00093606027173,1.00094778137882,1.00139334484316,1.00159893003303,1.001774420784,1.00202565658366,1.00215987010763,1.00217387513054,1.00225508360386,1.00253583803931
1926.073,5.897,0.361,4,8,9,0.997398534979203,0.997477965043326,0.998011164591378,0.998128183862461,0.998497528736855,0.998675938118394,0.998750986826591,0.998812679926047,0.998960940739476,0.999365127380405,0.999373262991916,0.999377552895973,0.99989764428071,1.00018063344246,1.00046683401651,1.00046809240671,1.00048777057504,1.00060039538927,1.00090403123262,1.00094288594149,1.00138739573807,1.00142332086719,1.00154436729839,1.00157331753773,1.00199461420446,1.00229079331666,1.00237350714612,1.00244666833358,1.00245918646445,1.002553501396
2498.229,1.921,0.377,4,8,9,0.99927749072363,0.999279240835572,0.999304304049269,0.999355470480617,0.999432277044829,0.99943687522172,0.999465734905662,0.999539146327469,0.999598562463737,0.999612357717961,0.999654646935885,0.999812988261565,0.999909221208562,0.999960649753708,1.00000261415546,1.00006126218301,1.00007846847982,1.00010715110678,1.00012696571904,1.00028039540303,1.0003037237018,1.0003505414116,1.00046711432161,1.00050619636921,1.00051645347116,1.00052426533811,1.00053503320975,1.00065276393462,1.00067721858545,1.00077712972031
1673.184,2.246,0.433,4,8,9,0.998934219853207,0.998942590125105,0.998971058085648,0.999030345790523,0.999047583699085,0.999175266644182,0.999293697425346,0.999328263949885,0.999438896287261,0.999497182619123,0.999558401452095,0.999603820399991,0.999691308088314,0.999846539883869,0.999894485064833,0.999925725139715,1.00012483183262,1.00025608511114,1.0002827650124,1.00036901311116,1.00046360163829,1.00062535502294,1.00070300888291,1.00077714981494,1.00082346059591,1.00085047436654,1.00102286602351,1.00115944535835,1.00121943266059,1.00123586387784
1957.629,1.207,0.436,4,8,9,0.99931132645735,0.999379223653465,0.999386899741996,0.999429084924418,0.999446181218579,0.999484944417905,0.999578569782332,0.999630363157211,0.999717293551909,0.999843601647072,0.999855802736675,0.999924357284043,0.999931990875496,1.00003012828809,1.00011941458975,1.0001824643833,1.00021230891915,1.0002537514107,1.00027954335247,1.0003044355705,1.00036791901563,1.00042589256276,1.00046740427727,1.00047828781199,1.0005115993632,1.0005194875932,1.00055842862089,1.00059839365784,1.00061545167892,1.00063320924366
1663.615,1.764,0.444,4,8,9,0.998891004744406,0.998912820305879,0.998988970749882,0.999007929464189,0.999143106444965,0.999225763575195,0.999290955314018,0.999341313041193,0.999366594224589,0.99941920455445,0.999484384893184,0.999596722642015,0.999625059951931,0.999728735987022,0.999769124664278,0.999860489702494,0.999974796789708,1.00007247615047,1.0001668368169,1.00022200573663,1.00036401815875,1.00043323412576,1.00043697130562,1.00055550499892,1.00065773619151,1.00066149390689,1.00071708028946,1.00076402703661,1.00079247531122,1.00083574381399
1139.513,4.134,0.462,4,8,9,0.996631567615471,0.996888508104389,0.996926864845716,0.997208274315902,0.99722268020488,0.997565337821596,0.997921700607442,0.998009537995311,0.998339014133994,0.998602291168162,0.998676014726559,0.998913478785149,0.999044257798295,0.999121731942321,0.999567472067261,0.999656006242128,0.999947315420876,0.999969152393585,1.0005002480852,1.0005970368997,1.0011245942305,1.0015087330834,1.00175599790585,1.00184291972125,1.00227370880436,1.00230656154752,1.00232734689714,1.00294341844694,1.00319579258423,1.00327745352564
1557.6,7.345,0.436,4,8,9,0.9967224322525,0.996750819128731,0.996824681598816,0.997187468513403,0.997210094125528,0.997512427597226,0.997919058890502,0.998138881272221,0.998260216528528,0.998868056108936,0.998963924408474,0.999205621491824,0.999251398856316,0.999312502719108,0.999477379850177,0.999708512425729,0.999788775774814,1.0002001361476,1.00078603557565,1.00088198369418,1.00095023426312,1.00096150228599,1.00116454936282,1.00147694811091,1.00159169439387,1.00163562327314,1.00191081843083,1.00276139515302,1.00297770527384,1.00337718673232
2567.288,2.06,0.39,4,8,9,0.99926500441438,0.999273386496786,0.999292735022921,0.999416725364094,0.999472139794958,0.999512524297972,0.999546279462583,0.999562230155461,0.999698471829973,0.999736481490001,0.999742442098629,0.99986468726294,0.999905786862152,0.999956721875427,0.999957252143757,0.999964143813308,1.00003930261081,1.00006571654167,1.00007440690463,1.000204057383,1.00027409487956,1.00030426756144,1.00034968899228,1.00039780702415,1.00049369992116,1.00055719621345,1.00060701395136,1.00064127076072,1.0006931001491,1.00073592864047
